27.591,11.778,2.0455,-0.43124,0.88493,0.16923,0.89894,0.43807,6.0278e-17,-0.074135,0.15213,-0.98441
27.513,11.96,2.0795,-0.43715,0.8822,0.16906,0.89603,0.444,6.0288e-17,-0.07506,0.15148,-0.98457
27.433,12.142,2.1136,-0.44295,0.87923,0.16948,0.89307,0.44992,6.0283e-17,-0.076251,0.15135,-0.9845
27.352,12.323,2.1477,-0.44872,0.87621,0.16989,0.89007,0.45582,6.0279e-17,-0.07744,0.15122,-0.98443
27.27,12.503,2.1818,-0.4545,0.87322,0.16879,0.88704,0.46169,6.0278e-17,-0.07793,0.14973,-0.98442
27.187,12.684,2.2159,-0.46035,0.87036,0.16959,0.88397,0.46755,6.0289e-17,-0.079293,0.14992,-0.9846
27.102,12.863,2.25,-0.46596,0.86703,0.1696,0.88086,0.47339,6.0271e-17,-0.080284,0.14939,-0.9843
27.017,13.042,2.2841,-0.47178,0.86411,0.16962,0.87771,0.4792,6.0284e-17,-0.081282,0.14888,-0.98451
26.93,13.22,2.3182,-0.47747,0.86095,0.16926,0.87452,0.485,6.0282e-17,-0.082088,0.14802,-0.98448
26.842,13.398,2.3523,-0.48312,0.85771,0.16963,0.87129,0.49077,6.0278e-17,-0.083248,0.14779,-0.98442
26.753,13.575,2.3864,-0.4889,0.85471,0.16888,0.86803,0.49652,6.0293e-17,-0.083851,0.14659,-0.98466
26.662,13.752,2.4205,-0.49442,0.85124,0.16913,0.86472,0.50225,6.0278e-17,-0.084945,0.14625,-0.98441
26.571,13.928,2.4545,-0.50012,0.84809,0.16885,0.86138,0.50796,6.0287e-17,-0.085767,0.14544,-0.98457
26.478,14.104,2.4886,-0.50568,0.8447,0.16992,0.858,0.51364,6.0283e-17,-0.087276,0.14579,-0.98449
26.384,14.278,2.5227,-0.51125,0.84133,0.16879,0.85459,0.51931,6.0282e-17,-0.087656,0.14425,-0.98449
26.289,14.453,2.5568,-0.51677,0.83787,0.16985,0.85113,0.52495,6.0279e-17,-0.089162,0.14456,-0.98442
26.193,14.626,2.5909,-0.52229,0.83441,0.16944,0.84764,0.53057,6.0277e-17,-0.089901,0.14363,-0.98439
26.096,14.799,2.625,-0.52792,0.83114,0.16935,0.84412,0.53616,6.0291e-17,-0.090796,0.14295,-0.98462
25.997,14.971,2.6591,-0.53323,0.82736,0.16934,0.84055,0.54173,6.0272e-17,-0.091739,0.14234,-0.98431
25.898,15.143,2.6932,-0.53883,0.82402,0.16923,0.83695,0.54728,6.0286e-17,-0.092614,0.14163,-0.98455
25.797,15.314,2.7273,-0.54424,0.8204,0.16951,0.83331,0.5528,6.0284e-17,-0.093707,0.14126,-0.98451
25.695,15.484,2.7614,-0.54964,0.81677,0.16909,0.82964,0.5583,6.0282e-17,-0.094401,0.14028,-0.98449
25.592,15.654,2.7955,-0.55506,0.81316,0.16888,0.82593,0.56378,6.0286e-17,-0.09521,0.13948,-0.98454
25.488,15.823,2.8295,-0.56036,0.80937,0.16963,0.82218,0.56923,6.0278e-17,-0.096558,0.13947,-0.98442
25.383,15.991,2.8636,-0.56568,0.80563,0.16989,0.8184,0.57465,6.0277e-17,-0.097627,0.13904,-0.98439
25.277,16.158,2.8977,-0.57113,0.80206,0.16899,0.81458,0.58005,6.0291e-17,-0.098025,0.13766,-0.98463
25.169,16.325,2.9318,-0.57626,0.79802,0.16969,0.81072,0.58543,6.0273e-17,-0.099342,0.13757,-0.98433
25.061,16.491,2.9659,-0.58167,0.79438,0.16878,0.80683,0.59078,6.0288e-17,-0.099713,0.13618,-0.98457
24.951,16.657,3,-0.5869,0.79051,0.1697,0.80291,0.5961,6.0287e-17,-0.10116,0.13625,-0.98456
24.84,16.821,3.0341,-0.5921,0.78659,0.16923,0.79895,0.6014,6.0285e-17,-0.10177,0.13521,-0.98453
24.728,16.985,3.0682,-0.59709,0.78239,0.16923,0.79495,0.60667,6.0265e-17,-0.10267,0.13453,-0.98421
24.616,17.149,3.1023,-0.60242,0.77867,0.16965,0.79093,0.61191,6.0283e-17,-0.10381,0.13418,-0.9845
24.502,17.311,3.1364,-0.60754,0.77463,0.16917,0.78686,0.61713,6.0281e-17,-0.1044,0.13311,-0.98446
24.387,17.473,3.1705,-0.61269,0.77065,0.16888,0.78276,0.62232,6.0285e-17,-0.1051,0.13219,-0.98453
24.271,17.634,3.2045,-0.61788,0.76672,0.16905,0.77863,0.62748,6.0295e-17,-0.10608,0.13163,-0.9847
24.153,17.794,3.2386,-0.62277,0.7624,0.16972,0.77446,0.63262,6.0279e-17,-0.10737,0.13144,-0.98443
24.035,17.953,3.2727,-0.62778,0.75824,0.16923,0.77026,0.63773,6.0277e-17,-0.10792,0.13035,-0.98439
23.916,18.112,3.3068,-0.63279,0.75409,0.17005,0.76603,0.64281,6.0278e-17,-0.10931,0.13026,-0.98442
23.796,18.269,3.3409,-0.63791,0.75007,0.16904,0.76176,0.64786,6.0292e-17,-0.10951,0.12876,-0.98465
23.674,18.426,3.375,-0.64267,0.7456,0.16904,0.75746,0.65289,6.0274e-17,-0.11036,0.12804,-0.98434
23.552,18.583,3.4091,-0.64777,0.74155,0.16931,0.75312,0.65788,6.0292e-17,-0.11139,0.12751,-0.98464
23.428,18.738,3.4432,-0.65249,0.73705,0.16996,0.74875,0.66285,6.0276e-17,-0.11266,0.12726,-0.98437
23.304,18.892,3.4773,-0.65733,0.73269,0.16944,0.74435,0.66779,6.0273e-17,-0.11315,0.12612,-0.98434
23.179,19.046,3.5114,-0.66234,0.72853,0.16902,0.73992,0.67269,6.029e-17,-0.1137,0.12507,-0.98461
23.052,19.199,3.5455,-0.66702,0.72401,0.16918,0.73546,0.67757,6.0279e-17,-0.11463,0.12442,-0.98443
22.925,19.351,3.5795,-0.67192,0.71972,0.16923,0.73096,0.68242,6.0291e-17,-0.11548,0.1237,-0.98462
22.796,19.502,3.6136,-0.67646,0.71503,0.16923,0.72643,0.68724,6.0272e-17,-0.1163,0.12293,-0.98431
22.667,19.653,3.6477,-0.6814,0.71078,0.16939,0.72187,0.69203,6.0291e-17,-0.11722,0.12228,-0.98463
22.536,19.802,3.6818,-0.68587,0.70603,0.16939,0.71727,0.69679,6.0273e-17,-0.11803,0.1215,-0.98433
22.405,19.951,3.7159,-0.69075,0.70171,0.16953,0.71265,0.70152,6.0293e-17,-0.11893,0.12081,-0.98465
22.272,20.098,3.75,-0.69518,0.69693,0.16953,0.708,0.70622,6.0275e-17,-0.11972,0.12002,-0.98436
22.139,20.245,3.7841,-0.69996,0.6925,0.16902,0.70331,0.71088,6.0292e-17,-0.12015,0.11887,-0.98464
22.004,20.391,3.8182,-0.70435,0.68768,0.16963,0.69859,0.71552,6.0276e-17,-0.12137,0.1185,-0.98439
21.869,20.536,3.8523,-0.70884,0.68297,0.16906,0.69384,0.72012,6.0273e-17,-0.12174,0.1173,-0.98434
21.733,20.681,3.8864,-0.71342,0.67834,0.1697,0.68907,0.7247,6.0279e-17,-0.12298,0.11693,-0.98443
21.596,20.824,3.9205,-0.71815,0.67385,0.16865,0.68426,0.72924,6.0301e-17,-0.12299,0.1154,-0.98479
21.457,20.966,3.9545,-0.72231,0.66882,0.16914,0.67942,0.73375,6.0277e-17,-0.1241,0.11491,-0.98441
21.318,21.108,3.9886,-0.72678,0.66409,0.16973,0.67455,0.73823,6.0283e-17,-0.1253,0.11449,-0.98449
21.178,21.248,4.0227,-0.73112,0.65925,0.16914,0.66966,0.74267,6.028e-17,-0.12562,0.11327,-0.98445
21.037,21.388,4.0568,-0.73548,0.65441,0.16913,0.66473,0.74708,6.0282e-17,-0.12636,0.11243,-0.98447
20.895,21.527,4.0909,-0.73986,0.64958,0.16969,0.65977,0.75146,6.0287e-17,-0.12752,0.11196,-0.98456
20.752,21.664,4.125,-0.74391,0.64448,0.16969,0.65479,0.75581,6.0269e-17,-0.12826,0.11111,-0.98426
20.609,21.801,4.1591,-0.7484,0.63975,0.16906,0.64978,0.76013,6.0287e-17,-0.12851,0.10985,-0.98456
20.464,21.937,4.1932,-0.75263,0.63479,0.16902,0.64473,0.76441,6.0289e-17,-0.1292,0.10897,-0.98459
20.318,22.072,4.2273,-0.75662,0.62965,0.16958,0.63966,0.76865,6.0274e-17,-0.13035,0.10847,-0.98435
20.172,22.206,4.2614,-0.76081,0.62467,0.16953,0.63457,0.77287,6.0277e-17,-0.13102,0.10758,-0.98439
20.025,22.339,4.2955,-0.76507,0.61974,0.16953,0.62944,0.77705,6.0288e-17,-0.13174,0.10671,-0.98458
19.877,22.47,4.3295,-0.76925,0.61475,0.16877,0.62429,0.78119,6.0296e-17,-0.13184,0.10536,-0.98471
19.727,22.601,4.3636,-0.77293,0.60935,0.16994,0.61911,0.78531,6.0267e-17,-0.13346,0.10521,-0.98424
19.578,22.731,4.3977,-0.77717,0.6044,0.16922,0.6139,0.78938,6.0285e-17,-0.13358,0.10389,-0.98453
19.427,22.86,4.4318,-0.78119,0.59928,0.16913,0.60867,0.79343,6.0288e-17,-0.13419,0.10294,-0.98458
19.275,22.988,4.4659,-0.78495,0.59397,0.16966,0.60341,0.79743,6.0274e-17,-0.13529,0.10238,-0.98435
19.123,23.115,4.5,-0.78911,0.58894,0.16891,0.59812,0.80141,6.0293e-17,-0.13537,0.10103,-0.98465
18.969,23.241,4.5341,-0.79282,0.58358,0.16944,0.5928,0.80535,6.028e-17,-0.13646,0.10044,-0.98444
18.815,23.366,4.5682,-0.79669,0.57834,0.16931,0.58746,0.80925,6.0282e-17,-0.13701,0.099463,-0.98448
18.66,23.49,4.6023,-0.80033,0.57294,0.16983,0.5821,0.81312,6.0269e-17,-0.13809,0.098857,-0.98427
18.505,23.613,4.6364,-0.80435,0.56781,0.16904,0.57671,0.81695,6.0288e-17,-0.13809,0.097485,-0.98457
18.348,23.735,4.6705,-0.80798,0.5624,0.16906,0.57129,0.82075,6.028e-17,-0.13876,0.096582,-0.98445
18.191,23.856,4.7045,-0.81187,0.55717,0.16873,0.56585,0.82451,6.0293e-17,-0.13912,0.095476,-0.98466
18.032,23.976,4.7386,-0.81544,0.55174,0.16972,0.56039,0.82823,6.0287e-17,-0.14057,0.09511,-0.98456
17.873,24.094,4.7727,-0.81882,0.54616,0.16972,0.5549,0.83192,6.0268e-17,-0.14119,0.094178,-0.98425
17.714,24.212,4.8068,-0.82267,0.5409,0.16888,0.54938,0.83557,6.0287e-17,-0.14111,0.092777,-0.98456
17.553,24.329,4.8409,-0.82615,0.53539,0.16985,0.54384,0.83919,6.0281e-17,-0.14253,0.092369,-0.98446
17.392,24.444,4.875,-0.82962,0.52988,0.16917,0.53828,0.84276,6.0277e-17,-0.14257,0.09106,-0.9844
17.23,24.559,4.9091,-0.83325,0.52448,0.16944,0.5327,0.84631,6.0288e-17,-0.1434,0.090262,-0.98457
17.067,24.672,4.9432,-0.83643,0.51879,0.16944,0.52709,0.84981,6.0268e-17,-0.14399,0.089311,-0.98426
16.904,24.785,4.9773,-0.84021,0.51347,0.16901,0.52146,0.85328,6.0294e-17,-0.14421,0.088132,-0.98468
16.739,24.896,5.0114,-0.84342,0.5078,0.16947,0.5158,0.85671,6.0283e-17,-0.14519,0.087413,-0.98449
16.574,25.006,5.0455,-0.84688,0.50228,0.16875,0.51012,0.8601,6.0291e-17,-0.14515,0.086085,-0.98463
16.408,25.115,5.0795,-0.84996,0.49653,0.16969,0.50442,0.86346,6.0275e-17,-0.14652,0.085595,-0.98436
16.242,25.223,5.1136,-0.85326,0.49093,0.16944,0.4987,0.86677,6.0278e-17,-0.14687,0.084501,-0.98441
16.075,25.33,5.1477,-0.85654,0.48531,0.16919,0.49296,0.87005,6.0282e-17,-0.1472,0.083403,-0.98448
15.907,25.436,5.1818,-0.85988,0.47971,0.16936,0.48719,0.87329,6.0292e-17,-0.1479,0.082511,-0.98465
15.738,25.54,5.2159,-0.86279,0.47388,0.16936,0.48141,0.8765,6.0274e-17,-0.14844,0.081532,-0.98436
15.569,25.644,5.25,-0.86606,0.46825,0.16951,0.4756,0.87966,6.0286e-17,-0.14911,0.080621,-0.98454
15.399,25.746,5.2841,-0.86899,0.46242,0.16994,0.46977,0.88279,6.0275e-17,-0.15002,0.079833,-0.98436
15.229,25.847,5.3182,-0.87218,0.45675,0.16852,0.46392,0.88588,6.0286e-17,-0.14928,0.078178,-0.98454
15.057,25.948,5.3523,-0.87515,0.45095,0.16935,0.45805,0.88893,6.0283e-17,-0.15054,0.077568,-0.9845
14.885,26.047,5.3864,-0.87795,0.44507,0.16976,0.45216,0.89194,6.0272e-17,-0.15141,0.076757,-0.98432
14.713,26.145,5.4205,-0.88133,0.43948,0.16864,0.44625,0.89491,6.0303e-17,-0.15092,0.075255,-0.98483
14.539,26.241,5.4545,-0.88366,0.43338,0.16985,0.44033,0.89784,6.0266e-17,-0.1525,0.074789,-0.98421
14.366,26.337,5.4886,-0.8869,0.42771,0.16919,0.43438,0.90073,6.0292e-17,-0.15239,0.073491,-0.98465
14.191,26.431,5.5227,-0.88943,0.4217,0.16918,0.42841,0.90358,6.0273e-17,-0.15287,0.072481,-0.98434
14.016,26.525,5.5568,-0.8924,0.41591,0.16923,0.42243,0.9064,6.0287e-17,-0.15339,0.071488,-0.98456
13.84,26.617,5.5909,-0.89498,0.40992,0.16961,0.41642,0.90917,6.0276e-17,-0.15421,0.07063,-0.98439
13.664,26.708,5.625,-0.89787,0.40408,0.16963,0.4104,0.91191,6.0289e-17,-0.15468,0.069615,-0.9846
13.487,26.797,5.6591,-0.90045,0.3981,0.16889,0.40436,0.9146,6.0285e-17,-0.15446,0.068291,-0.98453
13.309,26.886,5.6932,-0.90304,0.39213,0.16962,0.3983,0.91725,6.0284e-17,-0.15558,0.06756,-0.98451
13.131,26.973,5.7273,-0.90534,0.38603,0.16962,0.39223,0.91987,6.0265e-17,-0.15603,0.06653,-0.9842
12.953,27.06,5.7614,-0.90828,0.3802,0.16884,0.38613,0.92244,6.0293e-17,-0.15575,0.065196,-0.98465
12.773,27.145,5.7955,-0.91051,0.37408,0.16947,0.38002,0.92498,6.0275e-17,-0.15675,0.0644,-0.98436
12.594,27.229,5.8295,-0.9133,0.36819,0.16914,0.3739,0.92747,6.0297e-17,-0.15687,0.06324,-0.98472
12.413,27.311,5.8636,-0.91543,0.36203,0.16914,0.36776,0.92992,6.0278e-17,-0.15728,0.062201,-0.98442
12.232,27.393,5.8977,-0.91781,0.35597,0.16981,0.3616,0.93233,6.0278e-17,-0.15832,0.061405,-0.98442
12.051,27.473,5.9318,-0.92022,0.34991,0.16939,0.35542,0.93471,6.0283e-17,-0.15833,0.060203,-0.9845
11.869,27.552,5.9659,-0.92259,0.34384,0.16895,0.34923,0.93704,6.0288e-17,-0.15832,0.059003,-0.98458
11.686,27.63,6,-0.92469,0.33769,0.16927,0.34303,0.93932,6.0279e-17,-0.159,0.058067,-0.98442
11.503,27.707,6.0341,-0.92692,0.33157,0.16991,0.33681,0.94157,6.028e-17,-0.15999,0.057228,-0.98444
11.32,27.782,6.0682,-0.92901,0.3254,0.16914,0.33057,0.94378,6.0274e-17,-0.15963,0.055914,-0.98435
11.136,27.857,6.1023,-0.93138,0.31932,0.16899,0.32432,0.94595,6.0289e-17,-0.15986,0.054808,-0.9846
10.951,27.93,6.1364,-0.93348,0.31317,0.16959,0.31806,0.94807,6.029e-17,-0.16079,0.053941,-0.98461
10.766,28.001,6.1705,-0.93532,0.30691,0.16911,0.31178,0.95015,6.0277e-17,-0.16068,0.052725,-0.98439
10.581,28.072,6.2045,-0.93748,0.30077,0.1694,0.30549,0.95219,6.0287e-17,-0.1613,0.051751,-0.98455
10.395,28.141,6.2386,-0.93915,0.29448,0.1694,0.29919,0.95419,6.0267e-17,-0.16164,0.050684,-0.98424
10.209,28.21,6.2727,-0.94148,0.28838,0.16947,0.29287,0.95615,6.0293e-17,-0.16204,0.049633,-0.98466
10.022,28.276,6.3068,-0.94314,0.28207,0.16931,0.28654,0.95807,6.0278e-17,-0.16221,0.048515,-0.98441
9.8348,28.342,6.3409,-0.94495,0.27582,0.1692,0.2802,0.95994,6.0276e-17,-0.16242,0.047409,-0.98438
9.6471,28.407,6.375,-0.94687,0.2696,0.16941,0.27384,0.96177,6.0284e-17,-0.16294,0.046393,-0.98451
9.459,28.47,6.4091,-0.94859,0.26332,0.16936,0.26748,0.96356,6.0281e-17,-0.16319,0.045301,-0.98446
9.2705,28.532,6.4432,-0.95044,0.25708,0.16956,0.2611,0.96531,6.0289e-17,-0.16368,0.044271,-0.98459
9.0816,28.592,6.4773,-0.95191,0.25073,0.16924,0.25471,0.96702,6.0276e-17,-0.16366,0.043107,-0.98438
8.8923,28.652,6.5114,-0.95368,0.24446,0.16942,0.24831,0.96868,6.0284e-17,-0.16411,0.042068,-0.98451
8.7026,28.71,6.5455,-0.95531,0.23815,0.16886,0.24189,0.9703,6.0286e-17,-0.16384,0.040845,-0.98455
8.5125,28.767,6.5795,-0.95672,0.2318,0.16934,0.23547,0.97188,6.0277e-17,-0.16458,0.039874,-0.9844
8.3221,28.823,6.6136,-0.95838,0.2255,0.16948,0.22904,0.97342,6.0286e-17,-0.16497,0.038817,-0.98455
8.1313,28.877,6.6477,-0.95981,0.21915,0.16938,0.2226,0.97491,6.0284e-17,-0.16513,0.037705,-0.98451
7.9401,28.93,6.6818,-0.96118,0.21278,0.16936,0.21614,0.97636,6.028e-17,-0.16536,0.036606,-0.98445
7.7486,28.982,6.7159,-0.96253,0.20641,0.16926,0.20968,0.97777,6.0278e-17,-0.16549,0.03549,-0.98441
7.5567,29.033,6.75,-0.96399,0.20007,0.16952,0.20321,0.97914,6.0285e-17,-0.16598,0.034447,-0.98453
7.3646,29.082,6.7841,-0.96526,0.19368,0.1694,0.19673,0.98046,6.0283e-17,-0.16609,0.033325,-0.98449
7.1721,29.13,6.8182,-0.96648,0.18728,0.16927,0.19024,0.98174,6.0281e-17,-0.16618,0.032202,-0.98446
6.9792,29.177,6.8523,-0.9678,0.1809,0.16949,0.18374,0.98297,6.0287e-17,-0.16661,0.031143,-0.98457
6.7861,29.222,6.8864,-0.96874,0.17446,0.16925,0.17724,0.98417,6.0272e-17,-0.16657,0.029998,-0.98432
6.5927,29.267,6.9205,-0.9701,0.16808,0.1689,0.17072,0.98532,6.0286e-17,-0.16642,0.028834,-0.98455
6.399,29.31,6.9545,-0.97125,0.16167,0.16949,0.1642,0.98643,6.029e-17,-0.16719,0.02783,-0.98461
6.205,29.351,6.9886,-0.97205,0.15521,0.16924,0.15768,0.98749,6.0275e-17,-0.16713,0.026686,-0.98436
6.0107,29.392,7.0227,-0.97318,0.1488,0.16941,0.15114,0.98851,6.0283e-17,-0.16747,0.025605,-0.98449
5.8162,29.431,7.0568,-0.9741,0.14235,0.16933,0.1446,0.98949,6.028e-17,-0.16755,0.024485,-0.98445
5.6214,29.469,7.0909,-0.97514,0.13592,0.16948,0.13805,0.99042,6.0288e-17,-0.16785,0.023396,-0.98457
5.4264,29.505,7.125,-0.97597,0.12946,0.16946,0.1315,0.99132,6.0284e-17,-0.16799,0.022284,-0.98452
5.2312,29.54,7.1591,-0.97675,0.123,0.16936,0.12494,0.99216,6.0281e-17,-0.16803,0.02116,-0.98446
5.0357,29.574,7.1932,-0.97749,0.11653,0.16934,0.11838,0.99297,6.0277e-17,-0.16815,0.020046,-0.98441
4.84,29.607,7.2273,-0.97839,0.11008,0.16936,0.11181,0.99373,6.0287e-17,-0.1683,0.018936,-0.98456
4.644,29.638,7.2614,-0.97902,0.1036,0.16941,0.10523,0.99445,6.0283e-17,-0.16847,0.017827,-0.98449
4.4479,29.668,7.2955,-0.9797,0.097123,0.16888,0.098652,0.99512,6.0284e-17,-0.16806,0.016661,-0.98451
4.2516,29.697,7.3295,-0.98018,0.090628,0.16932,0.092068,0.99575,6.0275e-17,-0.1686,0.015589,-0.98436
4.0551,29.725,7.3636,-0.98091,0.084156,0.16938,0.08548,0.99634,6.0284e-17,-0.16876,0.014479,-0.98452
3.8584,29.751,7.3977,-0.98137,0.077661,0.16941,0.078889,0.99688,6.0279e-17,-0.16888,0.013364,-0.98444
3.6616,29.776,7.4318,-0.98203,0.071181,0.16936,0.072294,0.99738,6.029e-17,-0.16892,0.012244,-0.98461
